rank	corpus_id	title	confidence	is_relevant	reasoning
160	212823577	Biomarker selection of liver metastatic colorectal patients for anti-EGFR monoclonal antibodies: A machine learning analysis	0.000	False	The paper does mention 'colorectal liver metastases (CRLM)' which satisfies the Condition Object. However, it does not explicitly mention any of the allowed exact variants for single-cell RNA sequencing techniques (e.g., 'single cell', 'single-cell', 'single cell rna sequencing', etc.). Therefore, it is marked as NOT RELEVANT.
161	259346777	Bestrophin-4 relays HES4 and interacts with TWIST1 to suppress epithelial-to-mesenchymal transition in colorectal cancer cells	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'disease_site': 'colorectal cancer (CRC) in vivo, and impedes the tumor growth and the liver metastasis in vivo', 'methodology': 'Analysis of colonic epithelial cell diversity by single cell RNA-sequencing'}}
162	275172491	Mutations of the CEACAM5 Gene PELPK Motif in Patients With Appendiceal or Colorectal Adenocarcinoma	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell RNA sequencing': 'not found', 'colorectal liver metastasis': "found 'colorectal' and 'liver metastases'"}}
163	261365688	Mitogen Inducible Gene-6 Is a Prognostic Marker for Patients with Colorectal Liver Metastases 1 , 2	0.000	False	The paper does mention 'colorectal liver metastases' which satisfies the Condition Object. However, it does not contain any of the allowed exact variants for single-cell RNA sequencing (e.g., 'single cell', 'single-cell', 'single cell rna sequencing', 'single-cell rna sequencing', 'scrna-seq', 'scrnaseq') in the title or abstract, thus failing to meet the Required Elements criteria.
164	249737785	Abstract 567: CRISPR/Cas9-mediated CD39 disruption can be combined with TCR editing in T cells to improve the adoptive T cell therapy of colorectal cancer	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell technique': "Not found. Variants searched: ['single cell', 'single-cell', 'single cell rna sequencing', 'single-cell rna sequencing', 'scrna-seq', 'scrnaseq']", 'site/disease': "Found 'colorectal' and 'liver metastasis' but no single cell technique mentioned."}}
165	261186499	ANGPTL2+cancer-associated fibroblasts and SPP1+macrophages are metastasis accelerators of colorectal cancer	1.000	True	{'Condition Object': 'colorectal cancer liver metastasis', 'Required Elements': {'disease + site': ['colorectal cancer', 'liver metastasis'], 'methodology': ['single-cell RNA sequencing']}}
166	257963296	Abstract 6676: Exploratory biomarker analyses in phase 1 study of regorafenib, ipilimumab, and nivolumab (RIN) in chemotherapy resistant microsatellite stable (MSS) metastatic colorectal cancer (mCRC)	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases' is partially mentioned as 'colorectal cancer' and 'liver metastasis', but not together in the same context.", 'Required Elements': {'Single-cell technique': 'No variant of single-cell RNA sequencing is mentioned in the title or abstract.', 'Site/Disease': "While 'colorectal cancer' and 'liver metastasis' are mentioned, they are not explicitly linked as 'colorectal liver metastases'."}}
167	274139975	PD-L1 promotes tumor metastasis by regulating the infiltration of FGFBP2(+)Tm cells in colorectal cancer.	0.000	False	{'Condition Object': 'colorectal cancer', 'Required Elements': {'colorectal liver metastasis': 'missing', 'single-cell RNA sequencing': 'missing'}}
168	249728239	Abstract 2109: Preoperative exercise therapy attenuates the progression of liver metastases following surgical stress by inducing Kupffer cells-mediated anti-tumor trained immunity	0.000	False	{'Condition Object': 'Colorectal cancer (CRC) and liver metastasis are mentioned.', 'Required Elements': {'single-cell RNA sequencing': 'Not mentioned.', 'organism': 'Mice are mentioned, which satisfies the organism requirement.', 'site': 'Liver metastasis is mentioned.'}}
169	251180113	LncRNA CRLM1 inhibits apoptosis and promotes metastasis through transcriptional regulation cooperated with hnRNPK in colorectal cancer	0.000	False	The required element 'single cell' or its variants ['single-cell', 'single cell rna sequencing', 'single-cell rna sequencing', 'scrna-seq', 'scrnaseq'] is not present in the title or abstract.
170	277992986	Abstract 1307: Pericytes promote colorectal cancer metastasis by remodeling perivascular matrix	1.000	True	{'Condition Object': 'colorectal cancer liver metastasis (CRC liver-metastatic)', 'Required Elements': {'single-cell RNA sequencing': 'single-cell RNA sequencing (scRNA-seq)', 'colorectal liver metastasis': 'CRC liver-metastatic (CRCLM)'}}
171	276840301	Immunosuppressive microenvironment of liver restrains chemotherapeutic efficacy in triple-negative breast cancer	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases' is not mentioned. The paper focuses on 'triple-negative breast cancer' and its liver metastases.", 'Required Elements': {'Single-cell RNA sequencing': 'Present in the abstract.', 'Colorectal liver metastasis/CRLM': 'Not present. The study discusses liver metastases of triple-negative breast cancer, not colorectal cancer.'}}
172	249443929	Immune landscape of colorectal cancer lung metastasis.	0.000	False	{'Condition Object': 'colorectal cancer (CRC) and liver metastasis', 'Required Elements': {'site/disease': "The abstract mentions 'colorectal cancer' and 'lung metastasis', but does not mention 'liver metastasis' or 'CRLM'.", 'methodology': "The abstract mentions '10x chromium single cell RNA sequencing', which satisfies the single-cell RNA sequencing requirement."}}
173	268661286	Abstract 1690: LSD1 and CoREST2 demethylate STAT3 to promote enteroendocrine cell differentiation in mucinous colorectal cancer	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'colorectal liver metastasis': 'not found', 'single cell RNA sequencing': 'not found'}}
174	268663175	Abstract 2961: Investigating the role of aging and treatment-induced senescence in the metastatic liver cancer tumor microenvironment	1.000	True	{'Condition Object': 'colorectal cancer (CRC) liver metastasis', 'Required Elements': {'single-cell technique': 'single-nucleus RNA-sequencing (snRNA-seq)', 'site/disease': 'colorectal cancer (CRC) liver metastasis'}}
175	254020377	Inflammation promotes resistance to immune checkpoint inhibitors in high microsatellite instability colorectal cancer	1.000	True	{'Condition Object': 'colorectal cancer (CRC) and liver metastasis', 'Required Elements': {'single-cell RNA sequencing': 'Single-cell RNA sequencing', 'colorectal liver metastasis': 'colorectal cancer (CRC) and liver metastasis'}}
176	267680025	Characterizing Neutrophil Subtypes in Cancer Using scRNA Sequencing Demonstrates the Importance of IL1β/CXCR2 Axis in Generation of Metastasis-specific Neutrophils	0.000	False	The abstract mentions 'colorectal cancer' and 'metastatic colorectal cancer', but it does not explicitly mention 'liver metastasis' or 'CRLM'. The single-cell RNA sequencing technique is mentioned, but the specific focus on liver metastases of colorectal cancer is missing.
177	228987214	Abstract PO-046: Single-cell profiling of tumor evolution and complex immune infiltrate induced by ADT and PD-1 blockade in metastatic hormone-sensitive prostate cancer	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases' or 'CRLM' is not mentioned.", 'Required Elements': {'Single-cell RNA sequencing': "Mentioned as 'single-cell RNA-sequencing'.", 'Colorectal liver metastasis': 'Not mentioned. The abstract discusses prostate cancer and its metastasis to bone and lymph nodes, not colorectal liver metastasis.'}}
178	78728365	Abstract 3960: The role and therapeutic potential of miRNAs in colorectal liver metastasis	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell RNA sequencing': 'not found', 'colorectal liver metastasis': "found ('colorectal liver metastasis')"}}
179	263148036	Immunosuppressive CD29+ Treg accumulation in the liver in mice on checkpoint inhibitor therapy	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases' or 'CRLM' is not explicitly mentioned in the title or abstract.", 'Required Elements': {'single-cell RNA sequencing': 'Present in the abstract.', 'colorectal liver metastasis/CRLM': 'Not explicitly mentioned.'}}
180	278909084	Immunogenicity of Neoantigens in Colorectal Cancer: Potential Influence of Tumor Mutation Burden, Stages, and Metastasis	0.000	False	The required elements 'colorectal liver metastasis' or its variants ('CRLM', 'liver mets') and 'single cell RNA sequencing' or its variants are not explicitly present in the title or abstract. The abstract mentions 'liver metastases' but does not specify 'colorectal liver metastasis'. Additionally, no variant of 'single cell RNA sequencing' is mentioned.
181	26078653	The epitope landscape of CRC liver metastases analyzed by whole-exome sequencing and in silico epitope prediction	0.000	False	{'Condition Object': 'CRC liver metastases', 'Required Elements': {'single cell RNA sequencing': 'not found', 'colorectal liver metastasis': 'CRC liver metastases found'}}
182	279798122	Metabotropic glutamate receptor 4-mediated glutamatergic signaling reshapes the tumor microenvironment by regulating dendritic cell maturation	0.000	False	The abstract mentions 'colorectal tumors' but does not specify 'liver metastasis' or 'CRLM'. The term 'single-cell RNA-sequencing' is mentioned, but the specific focus on colorectal liver metastases is missing.
183	280076133	Multi‐Omics Analysis and Real‐World Data Validation of Serine Metabolism‐Related Genes in Colorectal Cancer	0.000	False	{'Condition Object': 'Colorectal liver metastases CRLM', 'Required Elements': {'disease_site': "The term 'liver metastasis' or 'CRLM' is not explicitly mentioned.", 'methodology': "The term 'single cell', 'single-cell', 'single cell rna sequencing', 'single-cell rna sequencing', 'scrna-seq', or 'scrnaseq' is mentioned in the context of exploring the distribution patterns of SMGs within the TME, but it does not specify the disease site as colorectal liver metastases."}}
184	256263601	Comparative analysis of tumor immune microenvironment in primary tumors vs metastatic tissue in microsatellite stable metastatic colorectal cancer.	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell RNA sequencing': 'Not found', 'colorectal liver metastasis': "Found 'colorectal' and 'liver mets'"}}
185	259087815	Updated results and biomarker analyses from the phase 2 trial (BBCAPX study) of sintilimab plus bevacizumab and CapeOx as first-line treatment in patients with RAS-mutant, microsatellite stable, unresectable metastatic colorectal cancer.	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases' is partially met with 'metastatic colorectal cancer' but lacks the specific mention of 'liver metastasis'/'CRLM'.", 'Required Elements': {'Single-cell RNA sequencing': "Not mentioned. The abstract mentions 'NanoString panel RNA sequencing' which does not match the required 'single-cell RNA sequencing' variants.", 'Site/Disease': "The term 'colorectal' is present, but 'liver metastasis'/'CRLM' is not explicitly mentioned."}}
186	274165328	Liver X receptor unlinks intestinal regeneration and tumorigenesis	0.000	False	The required elements 'colorectal', 'liver metastasis', 'CRLM', and any variant of 'single-cell RNA sequencing' are not explicitly present in the title or abstract. The paper focuses on the role of liver X receptor in intestinal regeneration and tumorigenesis, but does not specifically address colorectal liver metastases or use single-cell RNA sequencing.
187	273772174	Clinical prognostic value of TREM1 in patients with liver cancer lung metastasis	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastasis' is not mentioned. The paper focuses on 'hepatocellular carcinoma (HCC)' and 'lung metastasis'.", 'Required Elements': {'single-cell RNA sequencing': "Not explicitly mentioned. The paper uses 'RNA sequencing' but does not specify 'single-cell'.", 'colorectal liver metastasis': "Not explicitly mentioned. The paper discusses 'hepatocellular carcinoma (HCC)' and 'lung metastasis'."}}
188	256129974	Abstract PR014: Cytokine mediated epigenetic reprogramming of CRC primary tumors drives liver metastasis	1.000	True	{'Condition Object': 'colorectal cancer tumors and metastatic lesions in the liver', 'Required Elements': {'single cell RNA sequencing': 'single cell RNA-sequencing', 'colorectal liver metastasis': 'colorectal cancer tumors in combination with... metastatic lesions in the liver'}}
189	234494639	Inhibition of CCL7 derived from Mo-MDSCs prevents metastatic progression from latency in colorectal cancer	0.000	False	The abstract mentions 'colorectal cancer' and 'liver metastasis', but does not explicitly mention any variant of 'single cell RNA sequencing'. The term 'trace RNA sequencing' is mentioned, which is not an exact match for the required elements.
190	269986296	Metastasis-associated fibroblasts in peritoneal surface malignancies	0.000	False	{'Condition Object': 'Colorectal liver metastases (CRLM)', 'Required Elements': {'site/disease': "The term 'colorectal' is present, but 'liver metastasis', 'liver mets', or 'CRLM' are not explicitly mentioned.", 'methodology': "The term 'single-cell RNA sequencing' is mentioned."}}
191	280289722	Integrating proteomics and machine learning reveals characteristics and risks of lymph node-independent distant metastasis in colorectal cancer	1.000	True	{'Condition Object': 'colorectal liver metastasis (CRLM)', 'Required Elements': {'disease + site': ['colorectal', 'liver metastasis (CRLM)'], 'methodology': 'single cell RNA sequencing (scRNA-seq)'}}
192	78446139	Abstract 1695: Vascularization of colorectal cancer liver metastasis: correlation with growth patterns	0.000	False	The paper does mention 'colorectal cancer liver metastasis' (CRLM), which satisfies the Condition Object. However, it does not explicitly mention any of the allowed variants for single-cell RNA sequencing techniques (e.g., 'single cell', 'single-cell', 'single cell rna sequencing', etc.). Therefore, it is marked as NOT RELEVANT.
193	270269204	Enrichment of glioblastoma tumor microenvironment in a GZMK+ T cell population.	0.000	False	{'Condition Object': 'The paper focuses on glioblastoma (GBM) and brain metastases (BrM), not colorectal liver metastases (CRLM).', 'Required Elements': {'single-cell RNA sequencing': 'Present in the abstract.', 'colorectal liver metastasis/CRLM': "Not present. The abstract mentions '1 colorectal' but does not specify liver metastasis."}}
194	247497859	Fibroblast activation protein identifies Consensus Molecular Subtype 4 in colorectal cancer and allows its detection by 68Ga-FAPI-PET imaging	0.000	False	{'Condition Object': 'colorectal cancer (CRC) and liver metastasis/CRLM', 'Required Elements': {'single-cell RNA sequencing': "present as 'single-tumour cells'", 'colorectal liver metastasis/CRLM': "not explicitly mentioned, only 'peritoneal metastases' is present"}}
195	232202337	Targeting Erbin in B cells for therapy of lung metastasis of colorectal cancer	0.000	False	{'Condition Object': 'Colorectal liver metastases CRLM', 'Required Elements': {'Disease/Site': "The abstract mentions 'lung metastasis of CRC' but does not mention 'colorectal liver metastasis', 'liver metastasis', 'liver mets', or 'CRLM'.", 'Methodology': "The abstract mentions 'Single-cell RNA sequencing' which satisfies the methodology requirement."}}
196	199604751	Loss of Fbxw 7 expression is a predictor of recurrence in colorectal liver metastasis	0.000	False	The paper does mention 'colorectal liver metastasis' (CRLM), but it does not contain any of the allowed exact variants for single-cell RNA sequencing techniques such as 'single cell', 'single-cell', 'single cell rna sequencing', 'single-cell rna sequencing', 'scrna-seq', or 'scrnaseq'. Therefore, it is not relevant to the specified topic.
197	81024102	Abstract 4670: Evidence of neoantigen-reactive T cell response in a case of relapsing, mismatch-repair gene proficient, colorectal cancer	0.000	False	The paper does mention 'colorectal cancer' and 'liver metastasis', but it does not explicitly state 'single cell', 'single-cell', 'single cell rna sequencing', 'single-cell rna sequencing', 'scrna-seq', or 'scrnaseq'.
198	13664402	MicroRNA hsa-let-7e-5p as a potential prognosis marker for rectal carcinoma with liver metastases.	0.000	False	{'Condition Object': 'rectal carcinoma with liver metastases', 'Required Elements': {'single-cell RNA sequencing': 'not found', 'colorectal liver metastasis': 'rectal carcinoma with liver metastases found, but not colorectal liver metastasis/CRLM'}}
199	206820706	Differential Effects of Hepatocyte Nuclear Factor 4α Isoforms on Tumor Growth and T-Cell Factor 4/AP-1 Interactions in Human Colorectal Cancer Cells	0.000	False	{'Condition Object': 'Colorectal cancer cells mentioned, but no explicit mention of liver metastasis/CRLM', 'Required Elements': {'single-cell RNA sequencing': 'Not mentioned', 'colorectal liver metastasis/CRLM': 'Not mentioned'}}
200	269188507	Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties	1.000	True	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell RNA sequencing': 'Single cell RNA sequencing', 'colorectal liver metastasis': 'colon cancer metastasis, liver metastases'}}
201	269188507	Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties	1.000	True	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'disease_site': 'colon cancer metastasis, liver metastases', 'methodology': 'single cell RNA sequencing'}}
202	30360289	Next-generation sequencing reveals lymph node metastasis associated genetic markers in colorectal cancer.	0.000	False	{'Condition Object': 'colorectal cancer', 'Required Elements': {'single-cell RNA sequencing': 'not found', 'colorectal liver metastasis': 'not found'}}
203	12480652	Assessment of clinically related outcomes and biomarker analysis for translational integration in colorectal cancer (ACROBATICC): study protocol for a population-based, consecutive cohort of surgically treated colorectal cancers and resected colorectal liver metastasis	0.000	False	{'Condition Object': "colorectal liver metastasis (CRLM) is mentioned as 'colorectal liver metastasis' and 'resected colorectal liver metastases'.", 'Required Elements': {'single cell RNA sequencing': "Not explicitly mentioned. The closest mention is 'next-generation sequencing (NGS) panels', which does not specify single-cell RNA sequencing."}}
204	270567602	Irradiation of colorectal and liver tumors	0.000	False	{'Condition Object': 'colorectal liver metastases CRLM', 'Required Elements': {'colorectal liver metastasis/CRLM': 'not found', 'single cell/single-cell/single cell rna sequencing/single-cell rna sequencing/scrna-seq/scrnaseq': "found ('single-cell whole genome sequencing', 'RNA sequencing')"}}
205	274058302	Metastasis of colon cancer requires Dickkopf-2 to generate cancer cells with Paneth cell properties	1.000	True	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'disease_site': ['colon cancer metastasis', 'liver metastases'], 'methodology': ['single-cell RNA sequencing']}}
206	268643158	Abstract 1168: Anti-CSF1R antibody monotherapy inhibits minimal residual disease in a novel immunocompetent murine colorectal cancer metastasis model	1.000	True	{'Condition Object': 'colorectal cancer metastasis to the liver', 'Required Elements': {'single cell RNA sequencing': 'single cell RNA seq', 'colorectal liver metastasis': 'colorectal cancer metastasis to the liver'}}
207	261438259	Cell-in-Cell-Mediated Entosis Reveals A Progressive Mechanism in Pancreatic Cancer.	0.000	False	{'Condition Object': "The condition object 'Colorectal liver metastases CRLM' is not mentioned. The abstract mentions 'liver metastases' but in the context of pancreatic cancer, not colorectal cancer.", 'Required Elements': {'single-cell RNA sequencing': "Present in the abstract as 'single-cell RNA sequencing (scRNA-seq)'.", 'colorectal liver metastasis': "Not present. The abstract mentions 'liver metastases' but in the context of pancreatic cancer, not colorectal cancer."}}
208	272756003	Targeting heterogeneous tumor microenvironments in pancreatic cancer mouse models of metastasis by TGF-β depletion	0.000	False	{'Condition Object': 'The paper focuses on pancreatic cancer with liver metastasis, not colorectal cancer with liver metastasis.', 'Required Elements': {'Single-cell technique': "single-nuclear RNA sequencing is mentioned, but it does not match the required 'single cell RNA sequencing' for the specific condition object.", 'Site/Disease': "The paper discusses 'pancreatic ductal adenocarcinoma (PDAC)' and 'liver metastasis', but not 'colorectal liver metastasis' or 'CRLM'."}}
209	256257661	Tissue factor expression in colorectal cancer.	0.000	False	{'Condition Object': "colorectal cancer (CRC) is mentioned but not specifically 'colorectal liver metastases' or 'CRLM'", 'Required Elements': {'single cell RNA sequencing': 'not mentioned', 'colorectal liver metastases/CRLM': 'not mentioned'}}
210	255951064	Assessment of clinically related outcomes and biomarker analysis for translational integration in colorectal cancer (ACROBATICC): study protocol for a population-based, consecutive cohort of surgically treated colorectal cancers and resected colorectal liver metastasis	0.000	False	{'Condition Object': "colorectal liver metastasis (CRLM) is mentioned as 'colorectal liver metastasis' and 'resected colorectal liver metastases'.", 'Required Elements': {'single-cell RNA sequencing': "Not explicitly mentioned. The closest mention is 'next-generation sequencing (NGS) panels', which does not satisfy the requirement."}}
211	254208535	Abstract B027: Circulating tumor DNA in colorectal carcinomatosis: Detection and prognostic value	0.000	False	{'Condition Object': 'colorectal liver metastasis (CRLM) is mentioned', 'Required Elements': ['single cell RNA sequencing is not mentioned']}
212	269358629	Microwave ablation combined with PD‐L1 blockade synergistically promotes Cxcl9‐mediated antitumor immunity	1.000	True	{'Condition Object': 'colorectal cancer liver metastasis', 'Required Elements': {'single-cell RNA sequencing': 'single‐cell RNA sequencing', 'colorectal liver metastasis': 'colorectal cancer liver metastasis'}}
213	221510490	The cellular genomic diversity, regulatory states and networking of the metastatic colorectal cancer microenvironment	1.000	True	{'Condition Object': 'metastatic colorectal cancer (mCRC) in the liver', 'Required Elements': {'disease + site': ['metastatic colorectal cancer (mCRC)', 'liver'], 'methodology': ['single-cell RNA sequencing (scRNA-seq)']}}
214	274449671	Depletion of Adipose Stroma-Like Cancer-Associated Fibroblasts Potentiates Pancreatic Cancer Immunotherapy	0.000	False	{'Condition Object': "The condition object 'Colorectal liver metastases CRLM' is not mentioned in the title or abstract.", 'Required Elements': {'Single-cell RNA sequencing': "Mentioned in the abstract as 'single-cell RNA sequencing'.", 'Colorectal liver metastasis/CRLM': "Not mentioned. The abstract mentions 'pancreatic cancer' and 'metastasis to the liver', but not specifically colorectal liver metastasis or CRLM."}}
215	278976323	Clinicopathologic features of complement activation signatures in colorectal cancer.	0.000	False	The abstract mentions 'CRC' (colorectal cancer) and 'liver metastasis', but does not explicitly mention 'CRLM'. Additionally, while 'single cell RNA (scRNA) sequencing' is mentioned, it is only in the context of a separate cohort of primary tumors, not specifically in the context of colorectal liver metastases. Therefore, the required elements are not fully satisfied.
216	258688683	Co-cultures of colon cancer cells and cancer-associated fibroblasts recapitulate the aggressive features of mesenchymal-like colon cancer	1.000	True	{'Condition Object': 'colorectal liver metastases CRLM', 'Required Elements': {'disease_site': 'colon cancer liver metastases', 'methodology': 'single cell RNA sequencing'}}
217	268646747	Abstract 1393: Tumor-infiltrating monocyte-like cells create metastasis-promoting immunosuppressive microenvironment via THBS1 production in aggressive colorectal cancer	0.000	False	{'Condition Object': "colorectal cancer (CRC) is mentioned but not specifically 'colorectal liver metastases' or 'CRLM'", 'Required Elements': {'single-cell RNA sequencing': 'not mentioned', 'colorectal liver metastasis': 'not mentioned'}}
218	279992879	Intestinal LKB1 loss drives a pre-malignant program along the serrated cancer pathway	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases CRLM' is not explicitly mentioned in the title or abstract.", 'Required Elements': {'single cell RNA sequencing': "The term 'single cell RNA sequencing' or its variants are present in the abstract.", 'colorectal liver metastasis': "The specific terms 'colorectal liver metastasis', 'CRLM', 'liver mets', or 'liver metastasis' in the context of colorectal cancer are not explicitly mentioned."}}
219	259199016	Loss of chromosome Y in regulatory T cells	0.000	False	{'Condition Object': 'Colorectal liver metastases CRLM', 'Required Elements': {'single-cell RNA sequencing': 'present (single-cell RNA sequencing)', 'colorectal liver metastasis/CRLM': "not present (only 'colorectal cancer' and 'liver' are mentioned separately, but not in the context of metastasis)"}}
220	275929037	Monkey multi-organ cell atlas exposed to estrogen	0.000	False	{'Condition Object': 'Not present', 'Required Elements': {'single-cell RNA sequencing': 'Present', 'colorectal liver metastasis/CRLM': 'Not present', 'organism': 'Monkey (present but irrelevant to CRLM)'}}
221	239158943	Inflammatory Conditions Promote Resistance to Immune Checkpoint Inhibitors in High Microsatellite Instability Colorectal Cancer	1.000	True	{'Condition Object': 'colorectal cancer (CRC) with liver metastasis', 'Required Elements': {'single-cell RNA sequencing': 'single-cell RNA sequencing', 'colorectal liver metastasis': 'colorectal cancer (CRC) ... liver metastasis'}}
222	279620795	Rictor CRISPR Gene Editing by Lipid Nanoparticle Delivery Stimulates Anti-tumor Immunity in Breast Cancer Liver Metastasis Model	0.000	False	The title and abstract do not contain the required elements 'colorectal', 'CRLM', or any variant of 'single cell RNA sequencing'. The focus appears to be on breast cancer liver metastasis and Rictor CRISPR gene editing.
223	268645726	Abstract 1194: Understanding radiation and immunotherapy induced cell state shifts in the pancreatic tumor microenvironment	0.000	False	{'Condition Object': 'Pancreatic ductal adenocarcinoma (PDAC) with liver metastases', 'Required Elements': {'single-cell RNA sequencing': 'present (single-nucleus and paired single-cell RNA and TCR sequencing)', 'colorectal liver metastasis/CRLM': "absent (only 'pancreatic' and 'liver metastases' are mentioned)"}}
224	278104931	Overexpression of MMP14 is associated with poor prognosis and immune cell infiltration in colon cancer	0.000	False	{'Condition Object': "Colorectal cancer (CRC) is mentioned but not specifically 'colorectal liver metastasis' or 'CRLM'.", 'Required Elements': {'Single-cell RNA sequencing': "Mentioned as 'single-cell transcriptome data'.", 'Colorectal liver metastasis/CRLM': 'Not explicitly mentioned.', 'Organism': 'Human is implied but not explicitly stated.', 'Site': 'Colon cancer is mentioned but not liver metastasis.'}}
225	203830567	Overexpression of CASC19 indicates poor prognosis and facilitates proliferation, migration and invasion in colorectal cancer	0.000	False	The abstract mentions 'colorectal liver metastases (CRLM)' and 'RNA-seq', but does not explicitly mention any variant of 'single cell' or 'single-cell RNA sequencing'.
226	269446052	A Pathologically Friendly Strategy for Determining the Organ‐specific Spatial Tumor Microenvironment Topology in Lung Adenocarcinoma Through the Integration of snRandom‐seq and Imaging Mass Cytometry	0.000	False	{'Condition Object': 'The paper focuses on lung adenocarcinoma and its metastases, not colorectal liver metastases.', 'Required Elements': {'single-cell RNA sequencing': "Present in the abstract as 'single‐cell nuclei RNA sequencing'.", 'colorectal liver metastasis/CRLM': 'Not present. The paper discusses lung adenocarcinoma and mentions liver metastases but not specifically colorectal liver metastases.'}}
227	259082532	NeoRAS wild-type metastatic colorectal cancer in the SCRUM-Japan GOZILA study.	0.000	False	{'Condition Object': 'metastatic colorectal cancer (mCRC) is mentioned, but specific focus on liver metastasis (CRLM) is not explicitly stated', 'Required Elements': {'single-cell RNA sequencing': 'not mentioned', 'colorectal liver metastasis': 'not explicitly mentioned'}}
228	257975744	Abstract 6665: A spatiotemporal cell atlas of human gastric malignancy reveals mechanisms underlying metastasis and immunotherapy response	0.000	False	The required elements 'colorectal', 'CRC', 'liver metastasis', 'liver mets', or 'CRLM' are not present in the title or abstract. The paper focuses on gastric cancer and its metastases to liver and ovary, but does not specifically address colorectal liver metastases.
229	252182202	Transcriptional and functional analyses of neoantigen-specific CD4 T cells during a profound response to anti-PD-L1 in metastatic Merkel cell carcinoma	0.000	False	{'Condition Object': "The condition object 'Colorectal liver metastases CRLM' is not mentioned in the title or abstract.", 'Required Elements': {'single cell RNA sequencing': "Mentioned as 'single-cell RNA sequencing'.", 'colorectal liver metastasis': "Not mentioned. The abstract mentions 'liver metastases' but in the context of Merkel cell carcinoma, not colorectal cancer."}}
230	86635302	Circulating tumor derived cell-free DNA (ctDNA) to predict recurrence of metastatic colorectal cancer (mCRC) following curative intent surgery or radiation: Interim results.	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell RNA sequencing': 'not found', 'colorectal liver metastasis': 'not found'}}
231	277972114	Abstract 3827: Chronic alcohol consumption promotes pancreatic cancer liver metastasis in mice through PAD4-mediated pre-metastatic niche formation	0.000	False	The condition object 'colorectal liver metastasis' is not present. The required elements 'colorectal', 'CRC', 'CRLM', and any variant of 'single cell RNA sequencing' are missing from the title and abstract.
232	277993197	Abstract 2178: Multimodal analysis of the PDAC tumor microenvironment in response to radiation and immunotherapy reveals insights into treatment resistance	0.000	False	{'Condition Object': "The condition object 'colorectal liver metastases' or 'CRLM' is not mentioned in the title or abstract.", 'Required Elements': {'single-cell RNA sequencing': "Mentioned as 'single-cell RNA sequencing' and 'single nucleus sequencing'.", 'colorectal liver metastases/CRLM': "Not mentioned; the abstract refers to 'pancreatic ductal adenocarcinoma (PDAC)' and 'liver metastases', but not specifically colorectal liver metastases."}}
233	278709697	Targeting myeloid cells in pancreatic ductal adenocarcinoma: from primary tumors to liver metastasis	0.000	False	{'Condition Object': 'pancreatic ductal adenocarcinoma (PDAC) with liver metastasis', 'Required Elements': {'disease_site': 'liver metastasis found, but not colorectal', 'methodology': 'no single-cell RNA sequencing or variants found'}}
234	233427217	Tumor restriction by type I collagen opposes tumor-promoting effects of cancer-associated fibroblasts.	1.000	True	{'Condition Object': 'colorectal and pancreatic metastasis', 'Required Elements': {'site/disease': ['colorectal', 'liver metastasis'], 'methodology': ['single cell RNA-sequencing']}}
235	273819488	Multiple Machine Learning Identifies Key Gene PHLDA1 Suppressing NAFLD Progression.	0.000	False	The title and abstract do not contain any of the required elements 'colorectal', 'CRC', 'liver metastasis', 'liver mets', 'CRLM', or any variant of 'single cell RNA sequencing'. The paper focuses on NAFLD progression and the gene PHLDA1.
236	254205984	Abstract IA009: Tumor organoids of multi-metastatic colorectal cancer: From research tools to treatment decision tools	0.000	False	{'Condition Object': 'colorectal liver metastasis', 'Required Elements': {'single cell RNA sequencing': 'not found', 'colorectal liver metastasis': "found ('colorectal cancer' and 'liver lesions')"}}
237	248839171	Abstract A045: Multiple roles for plasticity in metastasis and therapy resistance in long-term survivors of metastatic colorectal cancer	0.000	False	{'Condition Object': 'metastatic colorectal cancer (mCRC)', 'Required Elements': {'single-cell RNA sequencing': 'not found', 'colorectal liver metastasis': 'not found'}}
