Name (extracted)	Citing Article	Citied Article	Features
48 game logs	https://doi.org/10.48550/arXiv.2402.02330 (2024)	https://doi.org/10.48550/arXiv.2302.10646 (2023)	The '48 game logs' dataset is used to fine-tune a RoBERTa-like pretrained model for constructing a value network in the Werewolf game. This involves enhancing the model's language understanding and action prediction capabilities. The dataset enables researchers to improve the model's ability to predict optimal actions based on game logs, focusing on the integration of linguistic and strategic elements.
contrastive trajectory dataset	https://doi.org/10.48550/arXiv.2406.11176 (2024)	https://doi.org/10.48550/arXiv.2305.18290 (2023)	The contrastive trajectory dataset is used to compute the outcome-DPO loss, providing process-level supervision in training agents. This enables agents to learn effectively from incorrect trajectories, enhancing their ability to navigate and make decisions in complex environments. The dataset's focus on incorrect trajectories is crucial for improving the robustness and adaptability of the trained agents.
agent trajectory data	https://doi.org/10.48550/arXiv.2406.11176 (2024)	https://doi.org/10.48550/arXiv.2311.05657 (2023)	The 'agent trajectory data' dataset is used to train and fine-tune open-source language models (LLMs) for specific agent abilities, such as reasoning. This is achieved by constructing trajectories from more advanced teacher agents like GPT-4. The dataset enables researchers to enhance the reasoning capabilities of LLMs by leveraging expert-generated sequences of actions and decisions.
CommonGen	https://doi.org/10.1609/aaai.v37i11.26549 (2022)	https://doi.org/10.1109/ICCV.2019.00468 (2019)	The CommonGen dataset is used to evaluate CIDEr and SPICE metrics in generating natural scenarios, focusing on common sense reasoning and contextualized outputs. It enables researchers to assess the performance of these metrics in creating coherent and contextually appropriate scenarios, emphasizing the importance of common sense reasoning in natural language generation tasks.
Mind2Web	https://doi.org/10.48550/arXiv.2402.15057 (2024)	https://www.semanticscholar.org/paper/d365978adf0a5c9c6028820857e015617856256b (2021)	The Mind2Web dataset is used to build the MT-Mind2Web dataset, which contributes to the development of conversational agents for task-oriented dialogues and provides a foundation for web interaction and navigation tasks. This dataset enables researchers to enhance the capabilities of conversational agents in performing specific web-related tasks through improved dialogue management and interaction.
WOMD	https://doi.org/10.1109/ICCV51070.2023.00361 (2023)	https://www.semanticscholar.org/paper/b88b38ec61a4881173ab94647d1e97500f4af15b (2021)	The WOMD dataset is used for training and testing models in planning tasks, particularly for evaluating autonomous vehicle planning capabilities. It provides a comprehensive benchmark and focuses on selected interactive scenarios to assess model performance. This dataset enables researchers to systematically evaluate and compare different planning algorithms in complex, real-world driving situations.
Wikitext	https://doi.org/10.48550/arXiv.2210.07229 (2022)	https://www.semanticscholar.org/paper/996445d847f06e99b0bd259345408a0cf1bce87e (2022)	The Wikitext dataset is used to collect covariance statistics for optimizing factual associations in GPT models. Research focuses on the impact of sample size and precision on model performance, employing statistical methods to enhance the accuracy and reliability of language models. This dataset enables researchers to analyze and improve the factual consistency of large language models.
MathQA	https://doi.org/10.1145/3704435 (2023)	https://doi.org/10.18653/v1/N19-1245 (2019)	The MathQA dataset is used to evaluate the accuracy of large language models (LLMs) in solving math word problems. Researchers focus on operation-based formalisms to enhance the interpretability of the models' solutions. This dataset enables the assessment of LLMs' ability to understand and solve complex mathematical problems, providing insights into their reasoning capabilities.
MixATIS	https://doi.org/10.48550/arXiv.2402.15491 (2024)		The MixATIS dataset is primarily used to evaluate the out-of-distribution performance of API models in tool-related contexts, such as sequential question-answering. It is also utilized to build and evaluate multi-intent models, extending the capabilities of the original ATIS and SNIPS datasets for more complex natural language processing tasks. This dataset enables researchers to measure and improve the generalizability and multi-intent handling capabilities of API models.
ToolLLM	https://doi.org/10.48550/arXiv.2402.15491 (2024)	https://www.semanticscholar.org/paper/3e4085e5869f1b7959707a1e1d7d273b6057eb4e (2023)	The ToolLLM dataset is used to evaluate and compare the performance of large language models (LLMs) such as FLAN-T5-XXL, MPT-30B, Falcon-40B, and StarCoder-15B, focusing on tool-related and API-based tasks. It benchmarks these models by assessing their effectiveness in handling specific tasks, providing insights into their capabilities and limitations in practical applications.
Kinetics Human Action Video Dataset	https://doi.org/10.48550/arXiv.2206.08853 (2022)	https://www.semanticscholar.org/paper/86e1bdbfd13b9ed137e4c4b8b459a3980eb257f6 (2017)	The Kinetics Human Action Video Dataset is used to train and evaluate models on recognizing human actions in videos. It focuses on enhancing the planning capabilities of large language models to understand and predict complex human behaviors, leveraging the dataset's extensive video content to improve model performance in these tasks.
M INE CLIP	https://doi.org/10.48550/arXiv.2206.08853 (2022)	https://www.semanticscholar.org/paper/dce6f9d4017b1785979e7520fd0834ef8cf02f4b (2017)	The M INE CLIP dataset is used to train policies with Proximal Policy Optimization (PPO) algorithms, specifically focusing on reward shaping to enhance planning capabilities in large language models. This dataset enables researchers to improve the strategic decision-making and planning performance of LLMs through optimized reward structures.
Go-rilla	https://doi.org/10.48550/arXiv.2402.15491 (2024)	https://doi.org/10.48550/arXiv.2307.16789 (2023)	The Go-rilla dataset utilizes synthetic, single-sequence API data generated from language models, particularly from Deep Learning libraries' APIs. It is used to compare with multi-sequence REST-API data from GPT-4, focusing on the differences and similarities in the structure and functionality of these API sequences. This comparison helps researchers understand the nuances and capabilities of different API data types in the context of language model outputs.
Unnatural Instructions	https://doi.org/10.48550/arXiv.2304.03277 (2023)	https://doi.org/10.48550/arXiv.2212.09689 (2022)	The 'Unnatural Instructions' dataset is used to evaluate the performance and behavior of large language models like GPT-4 and text-davinci-002 under non-standard conditions. It focuses on decoding model answers and assessing the quality and diversity of 68,478 synthesized samples using 3-shot in-context learning. This dataset enables researchers to test and analyze model responses to synthetic and unconventional instructions, providing insights into model robustness and adaptability.
wikiHow	https://doi.org/10.48550/arXiv.2305.05252 (2023)	https://www.semanticscholar.org/paper/c0199a7a37c22797c899571e51dba9690e606fa2 (2018)	The wikiHow dataset is used to provide examples of instructional articles on various topics, focusing on the content and structure of how-to guides. It serves as an initial dataset for analyzing and understanding the format and language of instructional texts, enabling research into the creation and improvement of instructional materials.
Matterport3D	https://doi.org/10.1109/ICRA48891.2023.10160969 (2022)	https://doi.org/10.1109/ICCV.2019.00943 (2019)	The Matterport3D dataset is used to evaluate multi-object and spatial goal navigation tasks within the Habitat simulator, focusing on embodied AI research. It supports methodologies that test agents' ability to navigate complex 3D environments, addressing research questions related to spatial understanding and goal-directed navigation. The dataset's rich 3D reconstructions enable realistic simulation scenarios, enhancing the robustness of embodied AI models.
gSCAN test dataset	https://doi.org/10.48550/arXiv.2307.07696 (2023)	https://doi.org/10.18653/v1/2021.emnlp-main.166 (2021)	The gSCAN test dataset is used to evaluate the systematic generalization capabilities of models, particularly in language and vision tasks. It is employed across eight different splits to assess how well models can generalize to unseen data, focusing on their ability to understand and apply learned concepts in new contexts. This dataset enables researchers to rigorously test and compare model performance in these specific areas.
StepGame	https://doi.org/10.48550/arXiv.2307.07696 (2023)	https://doi.org/10.48550/arXiv.2204.08292 (2022)	The StepGame dataset is used to evaluate and enhance robust multi-hop spatial reasoning in texts, specifically focusing on the planning capabilities of language models. It is employed in evaluating models through complex reasoning tasks and in pretraining SynSup to improve understanding of intricate spatial relationships.
OlympiadBench	https://doi.org/10.48550/arXiv.2505.20196 (2025)	https://doi.org/10.1007/978-0-387-39940-9_2108 (1988)	OlympiadBench is used to evaluate the performance of large language models (LLMs) on complex problem-solving tasks, particularly focusing on logical reasoning, mathematical skills, and quantitative analysis. The dataset assesses the consistency and accuracy of LLMs' solutions across different training checkpoints, enabling researchers to analyze the models' reasoning capabilities and general problem-solving abilities.
DeepscaleR-40k	https://doi.org/10.48550/arXiv.2505.20196 (2025)		The DeepscaleR-40k dataset is used to train and fine-tune models, specifically focusing on enhancing the planning capabilities of large language models (LLMs). It involves using 4k randomly selected samples to train a model and fine-tuning the Qwen-7B-Base model with specific training settings to improve planning performance. This dataset enables researchers to evaluate and enhance the strategic and planning abilities of LLMs through targeted training methodologies.
Wikipedia text	https://doi.org/10.48550/arXiv.2303.03378 (2023)	https://doi.org/10.18653/v1/P18-1238 (2018)	The Wikipedia text dataset is used in mixtures for training or evaluation, contributing 0.5% to 3.1% of the data. It is primarily employed for language modeling and text generation tasks, and also for robotic manipulation tasks. This dataset enables researchers to enhance model performance in generating coherent text and improving robotic control through diverse textual inputs.
GQA	https://doi.org/10.48550/arXiv.2312.14150 (2023)	https://doi.org/10.1007/978-3-319-10602-1_48 (2014)	The GQA dataset is used to train DriveLM-Agent by providing questions and answers about images, enhancing the model's ability to reason about visual content. This involves using the dataset's rich visual and textual data to improve the model's understanding and reasoning capabilities in visual contexts.
DriveLM-Data	https://doi.org/10.48550/arXiv.2312.14150 (2023)	https://doi.org/10.48550/arXiv.2301.12597 (2023)	The DriveLM-Data dataset is used to fine-tune the BLIP-2 model for motion tasks, employing a trajectory tokenization scheme. This approach specifically enhances the model's ability to process and generate trajectories, addressing research questions related to improving motion prediction and planning capabilities in language models. The dataset's trajectory data is crucial for training and evaluating these fine-tuned models.
OpenLane-V2	https://doi.org/10.48550/arXiv.2312.14150 (2023)	https://www.semanticscholar.org/paper/bc8bbd71148f7f170bbe52e955f4babc9324e61b (2023)	The OpenLane-V2 dataset is used to generate Perception QAs, providing ground truth data for topology reasoning and unified 3D HD mapping. It leverages ground truth annotations to create questions about observational facets of objects within a scene, which are then used to enhance the planning capabilities of LLMs by focusing on topology reasoning and 3D mapping.
DealOrNotDeal	https://doi.org/10.48550/arXiv.2406.04784 (2024)	https://doi.org/10.18653/v1/D17-1259 (2017)	The 'DealOrNotDeal' dataset is used to implement and study bargaining over multiple issues, with a focus on end-to-end learning of negotiation dialogues. Researchers employ this dataset to develop and evaluate models that can engage in complex negotiations, enhancing the understanding of automated dialogue systems in multi-issue bargaining scenarios.
GAMA-Bench	https://doi.org/10.48550/arXiv.2406.04784 (2024)	https://doi.org/10.48550/arXiv.2403.11807 (2024)	The GAMA-Bench dataset is used as an implemented environment for the Public Goods Game to evaluate the decision-making and gaming abilities of LLMs in multi-agent settings. It provides a structured framework to assess how LLMs interact and make decisions in complex, multi-agent scenarios, focusing on their strategic behavior and cooperation.
FOLIO	https://doi.org/10.18653/v1/2024.acl-long.531 (2023)		The FOLIO dataset is used to assess and enhance LLMs' logical reasoning capabilities, particularly in handling complex logical structures such as first-order logic, quantifiers, and logical connectives. It employs a range of methodologies, including multiple-choice questions, formal proofs, and progressively challenging logical inference problems, to measure and improve LLMs' deductive, inductive, and abductive reasoning skills. This dataset is crucial for evaluating and training models to perform structured reasoning and logical deduction, thereby enhancing their planning capabilities.
TP-RAG	https://doi.org/10.48550/arXiv.2504.08694 (2025)		The TP-RAG dataset is used to create a travel planning benchmark for retrieval-augmented and spatiotemporal-aware travel planning. Constructed using approximately 1 billion GPT-4 tokens, it enables researchers to evaluate and enhance the capabilities of language models in generating detailed and contextually relevant travel plans. This dataset supports the development and testing of advanced travel planning systems by providing a large-scale, high-quality resource for benchmarking and improving model performance in this specific domain.
ActivityPrograms knowledge base	https://doi.org/10.48550/arXiv.2305.11554 (2023)	https://doi.org/10.1109/CVPR.2018.00886 (2018)	The ActivityPrograms knowledge base is used to generate executable plans for household tasks within the VirtualHome simulation platform. It focuses on enhancing the planning capabilities of systems by providing structured data that enables the simulation of complex household activities. This dataset supports research into automated task planning and execution in virtual environments, specifically addressing how systems can effectively plan and execute sequences of actions to complete household tasks.
KAMEL	https://doi.org/10.48550/arXiv.2305.11554 (2023)	https://www.semanticscholar.org/paper/ceab663aada792b409891c96847ee6e8e18998ed (2022)	The KAMEL dataset is used to analyze the planning capabilities of language models by leveraging structured knowledge from Wikidata. Researchers employ relation-based question templates to assess how these models utilize and reason with structured data, focusing on their ability to plan and execute complex tasks based on relational information. This approach helps evaluate the models' understanding and application of structured knowledge in planning scenarios.
Abstraction and Reasoning Corpus (ARC)	https://doi.org/10.48550/arXiv.2411.07279 (2024)	https://www.semanticscholar.org/paper/f48eed915cbb9c6592cdb9df80c1edaeb46959af (2012)	The Abstraction and Reasoning Corpus (ARC) is used to evaluate methods in few-shot visual reasoning, specifically focusing on the ability to solve complex, abstract problems with minimal examples. This dataset enables researchers to assess and improve algorithms' reasoning capabilities by providing a set of tasks that require understanding and generalization from limited data.
NaturalCodeBench (NCB)	https://doi.org/10.48550/arXiv.2406.12793 (2024)	https://www.semanticscholar.org/paper/acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269 (2021)	The NaturalCodeBench (NCB) dataset is used to measure models' capacities to solve practical programming tasks, particularly focusing on real-world coding challenges. It evaluates programming problems in languages beyond Python, assessing the model's ability to generate correct code solutions. This dataset enables researchers to test and compare the performance of language models in diverse coding scenarios, providing insights into their practical utility and robustness.
IFEval	https://doi.org/10.48550/arXiv.2406.12793 (2024)	https://doi.org/10.48550/arXiv.2311.07911 (2023)	The IFEval dataset is used to assess the instruction-following capabilities of large language models, such as GLM-4, by evaluating their proficiency in executing complex tasks and understanding diverse instructions. This dataset enables researchers to measure and compare the performance of different models in adhering to specific instructions, thereby providing insights into their ability to follow and execute complex commands accurately.
HumanEval-X	https://doi.org/10.48550/arXiv.2406.12793 (2024)	https://doi.org/10.48550/arXiv.2401.18058 (2024)	The HumanEval-X dataset is used to evaluate the performance of large language models (LLMs) in solving programming problems across multiple languages. It focuses on assessing LLMs' capabilities in tackling coding challenges, providing a benchmark to measure their effectiveness and identify areas for improvement. This dataset enables researchers to systematically analyze and compare the programming skills of different LLMs.
VirtualHome-Env	https://doi.org/10.48550/arXiv.2308.12682 (2023)	https://doi.org/10.1109/CVPR.2019.00645 (2019)	The VirtualHome-Env dataset is used to synthesize environment-aware activities in household settings, focusing on daily activities across 7 scenes. These activities are gathered through crowdsourcing, enabling researchers to study and model natural human behaviors in realistic home environments. The dataset facilitates the development and evaluation of algorithms that can understand and predict daily activities in various household contexts.
PRM12K	https://doi.org/10.48550/arXiv.2412.21187 (2024)	https://doi.org/10.48550/arXiv.2305.20050 (2023)	The PRM12K dataset is used to train large language models (LLMs) to enhance their planning capabilities. Specifically, it generates self-training data that focuses on improving the models' ability to perform consistent step-by-step verification. This dataset enables researchers to refine LLMs' planning processes, ensuring more reliable and structured output.
LiLA	https://www.semanticscholar.org/paper/6c943670dca38bfc7c8b477ae7c2d1fba1ad3691 (2022)	https://doi.org/10.48550/arXiv.2210.17517 (2022)	The LiLA dataset is used to unify various mathematical datasets, enabling the evaluation and enhancement of planning capabilities in large language models (LLMs) for mathematical reasoning tasks. This unification facilitates a more comprehensive assessment of LLMs' ability to plan and reason mathematically, addressing specific research questions related to improving these models' performance in complex mathematical problem-solving.
MWP datasets	https://www.semanticscholar.org/paper/6c943670dca38bfc7c8b477ae7c2d1fba1ad3691 (2022)	https://www.semanticscholar.org/paper/163b4d6a79a5b19af88b8585456363340d9efd04 (2023)	The MWP datasets are used to evaluate the performance of models like PoT+SC on math word problems, specifically focusing on their accuracy and effectiveness in solving complex problems. These datasets enable researchers to assess how well these models can interpret and solve mathematical problems presented in natural language, providing insights into their problem-solving capabilities.
BIRD	https://doi.org/10.48550/arXiv.2310.12823 (2023)		The BIRD dataset is used to evaluate and enhance the planning capabilities of large language models (LLMs), particularly in interacting with databases. It constructs SELECT-only query instructions and collects interaction trajectories of GPT-4 with databases. The dataset generates correct trajectories for training and evaluating LLMs, focusing on their ability to plan and execute structured data interactions effectively.
12K-episode dataset	https://doi.org/10.48550/arXiv.2307.12856 (2023)	https://doi.org/10.48550/arXiv.2210.03945 (2022)	The 12K-episode dataset is used to fine-tune the HTML-T5 model for web navigation tasks. It specifically supports the comparison of model performance across 56 MiniWoB++ tasks, enabling researchers to evaluate and enhance the model's capabilities in navigating and interacting with web pages. This dataset facilitates the development and assessment of web navigation skills in machine learning models.
MINT-HotpotQA	https://doi.org/10.48550/arXiv.2310.06830 (2023)	https://www.semanticscholar.org/paper/57d1e7ac339e783898f2c3b1af55737cbeee9fc5 (2021)	The MINT-HotpotQA dataset is used to evaluate models' ability to answer complex questions that require multi-hop reasoning, emphasizing natural language understanding. It focuses on testing the model's capacity to integrate information from multiple sources to derive answers, thereby assessing advanced reasoning skills in natural language processing tasks.
ObstructedSuite	https://doi.org/10.48550/arXiv.2405.01534 (2024)	https://www.semanticscholar.org/paper/64d16d0bef64c9a36ef91877c3687e260430534e (2020)	The ObstructedSuite dataset is used to evaluate agents' planning, movement, and interaction capabilities in obstacle-filled environments. It focuses on reinforcement learning and motion planning, enabling researchers to assess how effectively agents navigate and interact within complex, obstructed settings. This dataset supports the development and testing of algorithms designed to enhance these specific capabilities.
GSM240K	https://doi.org/10.48550/arXiv.2502.14565 (2025)	https://www.semanticscholar.org/paper/90abbc2cf38462b954ae1b772fac9532e2ccd8b0 (2020)	The GSM240K dataset is used to train and enhance the performance of the SFT baseline model, specifically examining how additional training data impacts model performance. This dataset enables researchers to evaluate and optimize model improvements through extensive training, focusing on empirical performance gains rather than theoretical planning capabilities.
MBPP	https://doi.org/10.48550/arXiv.2502.14565 (2025)	https://www.semanticscholar.org/paper/a38e0f993e4805ba8a9beae4c275c91ffcec01df (2021)	The MBPP dataset is used to evaluate the effectiveness of ReVISE in enhancing reasoning capabilities within the coding domain, specifically focusing on program synthesis tasks. This involves assessing the model's ability to generate correct code solutions, thereby enabling research into improving the reasoning and synthesis capabilities of language models in programming contexts.
Blocksworld	https://doi.org/10.48550/arXiv.2410.01696 (2024)	https://doi.org/10.1609/AAAI.V34I05.6319 (2019)	The Blocksworld dataset is used to evaluate various cognitive and computational tasks, including question answering, logical reasoning, and problem-solving. It assesses the ability to compose sentences, solve complex arithmetic problems, and apply recursive algorithms. Specifically, it tests planning and sequential decision-making in block manipulation environments and the Tower of Hanoi puzzle, emphasizing step-by-step reasoning and strategic thinking.
Letter Concatenation	https://doi.org/10.48550/arXiv.2304.11657 (2023)	https://www.semanticscholar.org/paper/1b6e810ce0afd0dd093f789d2b2742d047e316d5 (2022)	The 'Letter Concatenation' dataset is used to evaluate symbolic reasoning capabilities in large language models, specifically focusing on the ability to concatenate letters logically. It also assesses the effectiveness of revised examples in enhancing date understanding tasks, thereby improving the reasoning capabilities of these models. This dataset enables researchers to test and refine the logical and sequential reasoning skills of language models through targeted evaluation tasks.
Musique	https://doi.org/10.48550/arXiv.2311.05657 (2023)	https://doi.org/10.1162/tacl_a_00370 (2021)	The Musique dataset is primarily used to evaluate and improve models' abilities in complex question answering, focusing on multi-hop reasoning, implicit reasoning strategies, and step-by-step problem-solving. It assesses models on tasks such as answering strategy-based questions, solving math problems, and executing complex web interactions, using decomposed queries, supporting facts, and Wikipedia paragraphs. This dataset emphasizes the logical and inferential reasoning capabilities of models, particularly in handling implicit and multi-step reasoning processes.
PRM800K	https://doi.org/10.48550/arXiv.2311.05657 (2023)	https://doi.org/10.1162/tacl_a_00475 (2021)	The PRM800K dataset is used to train and evaluate large language models (LLMs) on tasks requiring complex reasoning, including solving math problems with step-by-step solutions, answering strategy-based questions with supporting facts, and executing complex web interactions. It emphasizes multi-hop reasoning, decomposing complex questions into sub-questions, and using supporting evidence. The dataset includes natural language solution steps, formulas, and Wikipedia paragraph indices, enabling researchers to assess models' logical reasoning and problem-solving capabilities.
Mystery Blocksworld	https://doi.org/10.48550/arXiv.2402.08115 (2024)	https://www.semanticscholar.org/paper/e850d4c0dad3aee3b8b40be5e5d5e5c31354d8cc (2022)	The Mystery Blocksworld dataset is used to evaluate large language models on planning and reasoning tasks, particularly focusing on the ability to reason about change. It consists of 100 instances drawn from a domain similar to Blocksworld, enabling researchers to assess the models' planning capabilities through specific reasoning challenges.
data scraped from 4nums.com	https://doi.org/10.48550/arXiv.2402.08115 (2024)	https://doi.org/10.48550/arXiv.2305.10601 (2023)	The dataset scraped from 4nums.com is used to evaluate the problem-solving capabilities of large language models, particularly in numerical reasoning tasks and algorithmic challenges. Researchers employ this dataset to assess how well these models can handle complex mathematical problems, providing insights into their reasoning abilities and identifying areas for improvement.
Tell Me More	https://doi.org/10.48550/arXiv.2406.12639 (2024)	https://doi.org/10.48550/arXiv.2306.06070 (2023)	The 'Tell Me More' dataset is used to evaluate language agents' capabilities in asking clarification and follow-up questions, enhancing user interaction by improving the understanding of ambiguous instructions. It focuses on testing agents' planning capabilities in travel-related and web-based tasks, assuming clear and explicit user instructions to assess performance without additional clarifications. This dataset enables researchers to refine language agents' interaction strategies, making them more effective and user-friendly.
Clamber	https://doi.org/10.48550/arXiv.2406.12639 (2024)	https://doi.org/10.48550/arXiv.2405.19425 (2024)	The Clamber dataset is used to evaluate language agents' abilities in performing web-based tasks, particularly in travel-related scenarios, by assessing their planning capabilities and need for clarification. It focuses on the agents' ability to ask follow-up questions to enhance user interaction and improve the clarity and effectiveness of responses to ambiguous instructions.
Ask-before-Plan	https://doi.org/10.48550/arXiv.2406.12639 (2024)		The Ask-before-Plan dataset is used to evaluate the planning capabilities of language models, particularly in interactive travel planning scenarios. It serves as a foundational resource, providing travel planning data for both training and evaluating these models. The dataset enables researchers to assess how well language models can handle complex, real-world planning tasks through interactive dialogues.
