rank	corpus_id	title	confidence	is_relevant	reasoning
534	10781606	Japanese learning system for Chinese native speakers - development of database for learning Kanji which have difference between Chinese and Japanese	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on a Japanese learning system for Chinese native speakers, specifically the development of a database for learning Kanji. There is no mention of statistical learning or non-native aspects in the context of the required elements.
535	7491223	Application of the Pedagogical and Andragogical Model in Web-Based Learning Instruction Among Non-major Computer Science Students' Learning Programming	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. The title and abstract do not contain any explicit mention of 'Statistical Learning' or 'Non-native'. The focus appears to be on pedagogical and andragogical models in web-based learning instruction for non-major computer science students learning programming, which does not match the required elements.
536	269938894	Supporting Knowledge and Language Acquisition of Secondary Emergent Bilinguals through Social Studies Instruction	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' appears explicitly in the title or abstract. The focus of the paper is on social studies instruction and its impact on emergent bilingual students, which does not align with the specified topic.
537	53580170	Matching Acoustical Properties and Native Perceptual Assessments of L2 Speech	1.000	True	{'Condition Object': 'L2 Speech', 'Required Elements': {'Statistical Learning': 'Statistical vowel classifications', 'Non-native': 'Spanish learners'}}
538	244408078	Enhancing primary school pupils' mathematics creative ability through activity based learning approach	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the provided paper. The paper focuses on enhancing mathematics creativity in primary school pupils through an activity-based learning approach, which does not align with the specified topic.
539	54972340	Perception of /q/ in the Arabic /q/-/k/ contrast by native speakers of American English: A discrimination task	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of elements related to statistical learning and non-native aspects. While the abstract discusses non-native sound perception, there is no explicit mention of statistical learning methods or models. The focus appears to be on perceptual models (PAM and SLM) rather than statistical learning.
540	69595318	Does academic major matter in mobile assisted language learning? A quasi-experimental study	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object 'Statistical Learning' and a Required Element 'Non-native'. While the abstract mentions 'English foreign language learners in China' which could imply 'Non-native', it does not explicitly state 'Non-native'. Additionally, 'Statistical Learning' is not mentioned; instead, the abstract refers to 'statistical analysis technique based on ANOVA and regression'. Therefore, the paper does not meet the strict matching criteria.
541	258901429	Malaysian English Language Teachers’ Willingness, Readiness, Needs and Wants to Develop Graphic Oral History ELT Materials	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native' as key elements. While 'Non-native English language teachers' is mentioned, there is no explicit mention of 'statistical learning'.
542	260566616	Problem-based learning model with zoom breakout rooms application: Its impact on students’ scientific literacy	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native (likely referring to non-native speakers or learners). The provided abstract and title do not contain any explicit mention of statistical learning or non-native elements. The focus is on problem-based learning (PBL) and its impact on scientific literacy, which does not match the required elements.
543	270199338	Automated Generation and Tagging of Knowledge Components from Multiple-Choice Questions	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit terms that match the title or abstract. The paper focuses on the generation and tagging of Knowledge Components using GPT-4 and does not mention 'Statistical Learning' or 'Non-native'.
544	20104774	Learning to Teach Reinforcement Learning Agents	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the paper. The paper focuses on reinforcement learning and teaching agents, which does not align with the specified topic.
545	207151732	Barriers to Using the Blackboard System in Teaching and Learning: Faculty Perceptions	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on barriers to using the Blackboard system in teaching and learning, which is unrelated to statistical learning or non-native aspects.
546	204366780	Does being taught by native English-speaking teachers promote improvement in speaking skill more?	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on the impact of native vs. non-native English-speaking teachers on speaking skills, which does not align with the specified topic. No required elements such as 'statistical learning' or 'non-native' in the context of statistical methods are present in the title or abstract.
547	258837324	The Impact of Arabic Diglossia on L2 Learners Studying in Iraq: the Difficulties Encountered and the Appropriate Arabic Approach to Teach	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the context of 'non-native speakers' in the abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the criteria for relevance.
548	230653112	توظيف الجمل الاسمية لتنمية مهارة الكتابة بالعربية لدى الناطقين بغيرها Employing Nominal Sentences to Develop the Writing Skill in Arabic Among Non-Arabic Speakers	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' as a Required Element, which is not explicitly mentioned in the title or abstract. The paper focuses on the use of nominal sentences to develop writing skills in Arabic among non-native speakers, but does not mention statistical learning methodologies or approaches.
549	213838278	PERCEPTUAL LEARNING OF SYSTEMATIC VARIATION IN MALAYSIAN ENGLISH AMONG LIBYAN EFL LEARNERS	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native' as key elements. While 'non-native speakers' is mentioned, there is no explicit mention of 'statistical learning'.
550	247523452	The Impact of Augmented Reality on Student Learning and Emotions in Mathematics	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the paper. The paper focuses on the use of Augmented Reality in teaching mathematics and its impact on student performance and emotions.
551	251285247	THE INTERNATIONAL JOURNAL OF HUMANITIES & SOCIAL STUDIES A Study on Chinese Understandability and Learning Ability of Japanese and American Facial Expressions and Emblems	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-natives' is mentioned, 'statistical learning' is not explicitly present in the title or abstract.
552	88473689	Predictors of Academic Achievement in Blended Learning: the Case of Data Science Minor	0.000	False	The topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the abstract mentions 'non-STEM students' which could imply non-native learners, it does not explicitly state 'non-native' or 'statistical learning'. The paper focuses on predictors of academic achievement in blended learning environments, which does not strictly match the required elements.
553	64873231	Influence Analysis of Computer Modular Learning Environment on College English Listening Teaching Effect	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is present in the context of 'non-English major students', 'statistical learning' is not explicitly mentioned in the title or abstract.
554	249706580	DEVELOPMENT OF ACTIVITY PACKAGE FOR COMMUNICATION IN THAI AS A FOREIGN LANGUAGE BASED ON TASK-BASED LEARNING AND SOCIOLINGUISTIC THEORY FOR PRIMARY SCHOOL STUDENTS	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Non-native' and a Required Element of 'Statistical Learning'. While the term 'non-native' is present in the abstract, there is no explicit mention of 'Statistical Learning' in either the title or the abstract.
555	148957516	Learning a Language and Studying Content in an Additional Language: Student Opinions	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native language' is mentioned in the abstract, there is no explicit mention of 'statistical learning'.
556	204371604	A Narrative Inquiry of the Influence of Canadian Pre-Service Teachers’ Chinese Language Learning on Cross-Cultural Learning Through Reciprocal Learning	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native speakers. While the abstract mentions 'non-native speakers of English', there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet all required elements.
557	258148228	SPECIALISED LEARNER CORPUS RESEARCH: A REVIEW FOR FUTURE DIRECTIONS OF THE GLOBAL AND MALAYSIAN CONTEXTS	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning', and Required Element: 'Non-native'. While 'non-native' is mentioned in the abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
558	267307717	Explicit Frameworks to Teach Spoken Discourse Markers: Present- Practice-Produce and Illustration-Interaction-Induction	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on teaching frameworks for spoken discourse markers to non-native speakers of English, but it does not mention 'Statistical Learning'.
559	259367732	Negotiations for meaning in the context of a massively multiplayer online role-playing game	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on negotiations for meaning in second language learning within a gaming context, involving non-native speakers. While 'non-native' is mentioned, there is no explicit mention of 'statistical learning'.
560	280505726	A Tripartite Instructional Approach for Demarginalising Biology Classrooms: Impact on Cognitive Achievement and Process Skills	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract do not mention statistical learning, non-native, or any related methodologies or contexts.
561	272698299	Community Collaboration to Develop a Curriculum on Settler Colonialism and the Social Determinants of Health.	0.000	False	The provided topic 'Statistical Learning Non-native' does not match any terms in the title or abstract. The paper focuses on a curriculum development for understanding settler colonialism and social determinants of health, particularly for non-Native learners and clinicians. There is no mention of statistical learning or related methodologies.
562	216456792	College students’ perceptions of pleasure in learning – Designing gameful gamification in education	0.000	False	The provided topic 'Statistical Learning Non-native' does not match any explicit terms in the title or abstract. The paper focuses on gamification and college students' perceptions of pleasure in learning, which does not align with the specified topic.
563	268931343	Exploring the Use of Self-Supervised Representations for Automatic Syllable Stress Detection	0.000	False	The provided topic 'Statistical Learning Non-native' does not have a clear decomposition into a Condition Object and Required Elements as per the strict matching protocol. The title and abstract do not contain explicit mentions of 'non-native' or any direct reference to non-native speakers or learners, which would be necessary to consider this paper relevant to the given topic.
564	271991714	Developing A Natural Method To Practice The Pronunciation Of Arabic Sounds For The Speakers Of Malay Dialects In Southeast Asia/ تطوير طريقة طبيعية للتدرب على نطق الأصوات العربية لمتحدثي اللهجات الماليزية في جنوب شرق آسيا	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on developing a method for training the pronunciation of Arabic words for Malay speakers, which involves linguistic and educational aspects rather than statistical learning. There are no explicit mentions of 'statistical learning' or related methodologies in the title or abstract.
565	257992649	How Does English Encode ‘Tight’ Vs. ‘Loose-fit’ Motion Events? It’s Complicated	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native contexts. The provided abstract and title do not contain explicit mentions of 'statistical learning' or 'non-native'. The content focuses on linguistic encoding of spatial events and differences between English and Korean, but does not address the required elements.
566	41849372	The influence of linguistic and musical experience on Cantonese word learning.	1.000	True	{'Condition Object': 'non-native word learning', 'Required Elements': {'linguistic experience': 'linguistic and extralinguistic experience such as musical training', 'musical experience': 'musical experience or a tone language background leads to significantly better non-native word learning proficiency', 'non-native speech perception': 'Adult non-native speech perception is subject to influence from multiple factors'}}
567	222145614	Mini Pinyin: A modified miniature language for studying language learning and incremental sentence processing	0.000	False	The provided title and abstract do not contain any of the required elements for the topic 'Statistical Learning Non-native'. The condition object and required elements such as 'statistical learning', 'non-native' are not present.
568	14993562	Cross-situational noun and adjective learning in an interactive scenario	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract do not mention 'statistical learning', 'non-native', or any related terms.
569	187302108	Critical Friends Group and Its Impact on Teachers and the Learning Process	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is mentioned in the context of 'non-native EFL teachers', there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the required elements for the given topic.
570	266810239	Comparison of Korean and Vietnamese University Students in Blended English Classes	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native learners' is mentioned in the abstract, there is no explicit mention of 'statistical learning'.
571	260003063	Using a Taxonomic Approach When Teaching Foreign Languages	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. While 'non-native speakers' is mentioned in the abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
572	266537550	EALP textbooks and the challenges of legal English education	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. The term 'Statistical Learning' is not present in the title or abstract, and while 'non-native' is mentioned, it is in the context of 'non-native speaking students', which does not explicitly match the required element 'Non-native'. Therefore, the paper is not relevant to the specified topic.
573	280962670	مهارات الاستماع لدى الطلبة في جامعة برليس الإسلامية حسب معايير الإطار المرجعي	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract. Therefore, the paper is not relevant to the given topic.
574	268352678	Principles Of Teaching Arabic Language In The Indian Context: Teachers’ View	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is mentioned in the context of 'teaching a non-native language', there is no explicit mention of 'statistical learning'.
575	269034928	Dependence of Perception of Vocabulary Difficulty on Contexture	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The condition object and specific required elements such as statistical learning methods, non-native language context, or related methodologies are not explicitly mentioned in the title or abstract.
576	59399280	Investigating cross-linguistic differences in refusal speech act among native Persian and English speakers	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. The title and abstract do not contain explicit mentions of 'Statistical Learning' or its direct variants, nor does it mention 'Non-native' in the context of learning. The focus of the paper is on cross-linguistic differences in refusal speech acts, which does not align with the specified topic.
577	270040597	Relationship between young learners’ L2 proficiency and subject knowledge: evaluating a CLIL programme in China	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on the relationship between L2 proficiency and subject knowledge in a CLIL programme, which does not align with the specified topic. No terms related to 'statistical learning' or 'non-native' were found in the title or abstract.
578	272558314	Lowering Anxiety of Students Towards Science Using a Culturally Responsive Pedagogy: A Test of the Efficacy of Culturo-Techno-Contextual Approach	0.000	False	The provided topic 'Statistical Learning Non-native' does not have any of its components explicitly mentioned in the title or abstract. The paper focuses on a culturally responsive pedagogy to reduce student anxiety towards science, which does not align with the specified topic.
579	267618733	Comparing Promotability Outlooks: Industry Professionals vs. MBA Student Perspectives	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit terms that match the title or abstract. The abstract focuses on career advancement, promotability perceptions, and comparison between industry professionals and MBA students using permutation methods and T-tests. None of these terms directly relate to 'Statistical Learning' or 'Non-native'.
580	280481148	Plurals in Al-Munawwir dictionary: Presentation and Critique	0.000	False	The title and abstract do not contain any of the required elements for the topic 'Statistical Learning Non-native'. The provided evidence does not mention statistical learning or non-native aspects.
581	279803919	Tracing the Path: Analyzing Trends in Grade 10 Mathematics Performance Over the Academic Year	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit terms that match the title or abstract of the paper. The paper focuses on analyzing trends in mathematics performance among Grade 10 students, which does not align with the specified topic.
582	248527741	Genetics of cognitive performance, education and learning: from research to policy?	0.000	False	The provided topic 'Statistical Learning Non-native' does not match any explicit terms in the title or abstract. The paper focuses on genetics and cognitive performance, which does not align with the specified topic.
583	167218461	Internet-Based Immersive Learning (IIL): Applying Ubiquitous Web 1.0 and Web 2.0 Resources in EFL Learning	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the paper.
584	69795739	Impact of Lecturer’s Discourse for Students’ Video Engagement: Video Learning Analytics Case Study of MOOCs	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit terms that match the title or abstract. The paper focuses on video engagement and discourse features in MOOCs, which do not align with the required elements of statistical learning and non-native aspects.
585	150643018	Effects of Limb-Specific Fatigue on Motor Learning during an Upper Extremity Proprioceptive Task	0.000	False	The provided topic 'Statistical Learning Non-native' does not match any explicit terms in the title or abstract. The paper focuses on the effects of limb-specific fatigue on motor learning during an upper extremity proprioceptive task, which does not align with the specified topic.
586	276747031	Sequentially Structured Dissertation Model: Implications for Timely Student Completion among Online Psychology Doctoral Students	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The paper focuses on the impact of a sequentially structured dissertation model on the time to completion for online psychology doctoral students. It does not mention 'Statistical Learning' or 'Non-native' in the title or abstract.
587	278483213	Evaluation of the Impact of ChatGPT on the Development of Research Skills in Higher Education	0.000	False	The provided topic 'Statistical Learning Non-native' does not have any of its components explicitly mentioned in the title or abstract. The paper focuses on the impact of ChatGPT on the development of research skills in higher education, which does not align with the specified topic.
588	279430044	Attitudes of Engineering and Technology Teachers Towards the Use of Humanoid Robots in Education	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the paper. The paper focuses on the attitudes of teachers towards the use of humanoid robots in education, which does not align with the given topic.
589	277124264	If You Build it, Will They Come and Will It Matter? The Unrequited Dream of a Summer Reading Program	0.000	False	The provided topic 'Statistical Learning Non-native' does not have any of its components explicitly mentioned in the title or abstract. The paper focuses on a summer reading program and its effectiveness, which does not align with the specified topic.
590	281188693	Gamification for Wildfire Education and Safety Training: A Systematic Literature Review and Meta‐Analysis	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on gamification for wildfire education and safety training, which is unrelated to statistical learning or non-native aspects.
591	229296291	Perceptions of teachers, principals and school supervisors on students' skills using ICT in learning in the Senior High School	0.000	False	The provided topic 'Statistical Learning Non-native' does not have any of its components explicitly mentioned in the title or abstract. The paper focuses on perceptions regarding students' ICT skills in senior high schools, which does not align with the specified topic.
592	213770731	Authenticity of Language Practices in Virtual Learning Sites	0.000	False	The provided title and abstract do not contain any of the required elements for the topic 'Statistical Learning Non-native'. The condition object and required elements such as 'statistical learning' and 'non-native' are not present.
593	273574136	Traditional Quizzing with a Twist: Involving University Students in the Development Process	0.000	False	The provided topic 'Statistical Learning Non-native' does not match the content of the paper. The title and abstract focus on the use of quizzes in education and data protection regulations, and do not mention statistical learning or non-native aspects.
594	11853711	Affecting off-task behaviour: how affect-aware feedback can improve student learning	0.000	False	The provided topic 'Statistical Learning Non-native' does not have any of its components (Condition Object or Required Elements) explicitly mentioned in the title or abstract. The title and abstract focus on 'affect-aware feedback' and 'student learning', which do not match the required elements of the given topic.
595	25623149	Learning Disabilities and Anxiety: A Meta-Analysis	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on 'Learning Disabilities and Anxiety' and do not mention statistical learning or non-native aspects.
596	267260573	Applying Structural Equation Modelling in Education Research	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. The term 'Statistical Learning' is not explicitly mentioned in the title or abstract. The term 'Non-native' is also not present. Therefore, the paper does not match the topic.
597	150147616	The Comprehension of Japanese Culture in Learning Japanese as Foreign Language	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the abstract mentions 'non-native Japanese teachers' and uses statistical analysis ('statistically analysed using descriptive statistics'), the primary focus of the paper is on the comprehension of Japanese culture and its impact on learning Japanese as a foreign language, rather than on statistical learning methods applied to non-native speakers. Therefore, the paper does not strictly match the required topic.
598	248810716	Mask and Cloze: Automatic Open Cloze Question Generation Using a Masked Language Model	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the abstract mentions 'non-native English teacher', it does not explicitly discuss 'Statistical Learning' as a condition object. The focus appears to be on the application of a masked language model for generating open cloze questions for English learners, which does not align with the specified topic.
599	27098125	Non-Cognitive Factor Relationships to Hybrid Doctoral Student Self-Efficacy	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native contexts. The provided title and abstract focus on non-cognitive factors and self-efficacy in hybrid doctoral programs, and do not mention statistical learning or non-native contexts.
600	7220798	Factors affecting strength of perceived foreign accent in a second language.	1.000	True	{'Condition Object': 'factors affecting strength of perceived foreign accent in a second language', 'Required Elements': {'non-native subjects': "non-native subjects' age of learning (AOL) English", 'second language': 'production of English sentences', 'perceived foreign accent': 'perceived foreign accent in their production of English sentences'}}
601	260989651	Knowledge, Attitudes, and Practices of Plagiarism by Undergraduate Healthcare Science in Gauteng	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of elements related to statistical learning and non-native speakers. While the abstract mentions 'non-native English speakers', there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the required elements for the given topic.
602	201135054	An Empirical Study on the Predictors of the Perceived Quality of Learning at Institutions of Higher Education: 2D Model Approach	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of elements related to 'statistical learning' and 'non-native'. While the abstract mentions 'statistical purposes' and 'SPSS 24 and AMOS 24 were utilised for descriptive statistics and hypotheses testing', there is no explicit mention of 'statistical learning' or 'non-native'. Therefore, the paper does not meet the strict matching criteria.
603	6949045	RECIPROCITY ANALYSIS OF ONLINE LEARNING NETWORKS	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract. The content focuses on Asynchronous Learning Networks (ALNs), their design, quality of knowledge construction, and social network analysis, which does not align with the specified topic.
604	21697672	The Effects of Cross-Cultural Distance Learning Model on the Linguistic and Affective Domain of EFL Learners in Korea	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native speakers of English' is mentioned in the abstract, there is no explicit mention of 'statistical learning'.
605	13994876	NETWORK ANALYSIS OF KNOWLEDGE CONSTRUCTION IN ASYNCHRONOUS LEARNING NETWORKS	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object 'Statistical Learning' and a Required Element 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the paper.
606	67944345	MODEL OF ENGLISH LEARNING BASED ON COLLABORATIVE THEORY TO IMPROVE INDONESIAN’ SPOKEN COMMUNICATION ABILITY	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the abstract mentions 'statistical analysis', it does not explicitly mention 'Statistical Learning' as a condition object. Additionally, there is no explicit mention of 'Non-native' in the context of learners or speakers. Therefore, the paper is not relevant to the given topic.
607	5864676	Language learning	1.000	True	{'Condition Object': 'Language learning', 'Required Elements': {'non-native': 'Prosodic cues to semantic structure in native and non-native listening'}}
608	54895690	THE IMPACT OF EXTENSIVELY EXPOSING IRANIAN VERY YOUNG EFL LEARNERS TO ENGLISH MEDIA ON THEIR LEARNING PROCESS	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is present in the abstract ('non-native very young EFL learners'), there is no explicit mention of 'Statistical Learning' in either the title or the abstract. Therefore, the paper does not meet the strict matching criteria and is marked as not relevant.
609	259799817	PENERAPAN PENDIDIKAN KARAKTER MELALUI STRATEGI PEMBELAJARAN PAI DI SMK IHYAUL DUKUN GRESIK	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are mentioned in the title or abstract of the provided paper. The paper focuses on character education and teaching strategies in Islamic religious education, which does not align with the specified topic.
610	258743814	Factors Affecting Preferences of Web Conferencing Sites: A System Usability Study	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. Neither 'Statistical Learning' nor 'Non-native' are explicitly mentioned in the title or abstract of the provided paper. The paper focuses on the usability of web conferencing sites and does not address statistical learning or non-native aspects.
611	280917346	The Influence of the Mind Mapping Assisted PBL Model on the Critical Thinking Ability of Fifth Grade Elementary School Students	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on the influence of mind mapping assisted PBL model on critical thinking ability in fifth grade elementary school students, which does not match the specified topic.
612	265150041	What Factors Influence the Popularity of User-Generated Text in the Creative Domain? A Case Study of Book Reviews	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit terms that match the title or abstract of the given paper. The paper focuses on factors influencing the popularity of user-generated text in the creative domain, specifically book reviews, and does not mention 'non-native' or any direct reference to 'statistical learning' in the context of non-native speakers or learners.
613	274659253	Can native Japanese listeners learn to differentiate / r – l / on the basis of F 3 onset frequency ?	1.000	True	{'Condition Object': 'native Japanese listeners learning to differentiate /r–l/', 'Required Elements': {'Statistical Learning': 'learning', 'Non-native': 'native Japanese listeners'}}
614	24934666	Individual variability in cue-weighting and lexical tone learning.	1.000	True	{'Condition Object': 'non-native', 'Required Elements': {'statistical learning': 'The relative weighting of these cues is known to be language-specific. Speech-sound training in adults induces changes in cue-weighting such that relevant acoustic cues are emphasized.', 'non-native': 'Two dimensions relating to pitch height and pitch direction were found to underlie non-native tone space.'}}
615	31109717	Investigating the Effectiveness of Speech-to-Text Recognition Application on Learning Performance in Traditional Learning Environment	0.000	False	The provided topic 'Statistical Learning Non-native' does not have a clear decomposition into a Condition Object and Required Elements based on the given strict matching protocol. The title and abstract do not contain any explicit mention of 'statistical learning' or 'non-native'.
616	233699591	Effects of computer-mediated collaborative writing on individual EFL writing performance	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of 'statistical learning' and 'non-native'. While 'non-native' is present as 'non-native English speakers', there is no explicit mention of 'statistical learning' in the title or abstract.
617	195346575	Toward a large-scale open learning system for data management	0.000	False	The topic 'Statistical Learning Non-native' requires the presence of terms related to statistical learning and non-native aspects. The provided abstract and title do not contain explicit mentions of 'statistical learning' or 'non-native'. The focus appears to be on a data management system for educational purposes, which does not align with the required elements.
618	141721804	Culture in Second Language Teaching and Learning	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning' and Required Element: 'Non-native'. The term 'Statistical Learning' is not present in the title or abstract, and while 'non-native' is mentioned, it does not meet the condition object requirement. Therefore, the paper is not relevant.
619	256393389	Refining questionnaire-based assessment of STEM students’ learning strategies	0.000	False	The topic 'Statistical Learning Non-native' decomposes into Condition Object: 'Statistical Learning', and Required Elements: 'Non-native'. While the abstract mentions 'non-native speakers of German', there is no explicit mention of 'statistical learning'. Therefore, the paper is not relevant according to the strict matching protocol.
620	146141777	Teaching Vocabulary: The Relationship between Techniques of Teaching and Strategies of Learning New Vocabulary Items.	0.000	False	The provided topic 'Statistical Learning Non-native' does not have explicit required elements that match the exact terms in the title or abstract. The abstract mentions 'non-native teachers' but does not explicitly mention 'statistical learning'.
621	145100332	Age on Arrival and Immigrant Second Language Learning in Canada: A Reassessment1	0.000	False	The provided topic 'Statistical Learning Non-native' decomposes into a Condition Object of 'Statistical Learning' and a Required Element of 'Non-native'. While the term 'non-native' is mentioned in the abstract, there is no explicit mention of 'statistical learning'. Therefore, the paper does not meet the strict matching criteria.
622	146433640	How native is near-native? The issue of ultimate attainment in adult second language acquisition	0.000	False	The provided evidence does not contain any of the required elements for the topic 'Statistical Learning Non-native'. The title and abstract focus on the issue of ultimate attainment in adult second language acquisition, which does not explicitly mention statistical learning or non-native aspects in the context of the required elements.
